"Plot.ID","Experiment","Plant.ID","Plant.Num","Comments","Source.Stock","Field","Pedigree","Plot.Name","Row","Range","Plot","Block","Rep"
"24GT1009","24GT","24GT1009_003",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1009","24GT","24GT1009_004",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1009","24GT","24GT1009_005",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1009","24GT","24GT1009_006",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1009","24GT","24GT1009_007",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1009","24GT","24GT1009_008",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1009","24GT","24GT1009_009",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1009","24GT","24GT1009_010",NA,"SILK INOC","19MOB_955","CFAR600","Z031E0031","Z031E0031",59,5,"Z031E0031",1,1
"24GT1010","24GT","24GT1010_001",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1010","24GT","24GT1010_002",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1010","24GT","24GT1010_003",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1010","24GT","24GT1010_004",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1010","24GT","24GT1010_005",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1010","24GT","24GT1010_006",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
